county_name,offense_category_name,offense_name,offense_rows,county_population,offenses_per_100k
LASSEN,Sex Offenses,Criminal Sexual Contact,22,28256,77.85956964892412
LASSEN,Sex Offenses,Rape,8,28256,28.312570781426956
LASSEN,Sex Offenses,Sexual Assault With An Object,3,28256,10.617214043035109
LASSEN,Sex Offenses,Sodomy,2,28256,7.078142695356739
LASSEN,"Sex Offenses, Non-forcible",Statutory Rape,4,28256,14.156285390713478
LASSEN,Stolen Property Offenses,Stolen Property Offenses,22,28256,77.85956964892412
LASSEN,Weapon Law Violations,Weapon Law Violations,81,28256,286.66477916194793
LOS ANGELES,Animal Cruelty,Animal Cruelty,166,6484366,2.5600035531615584
LOS ANGELES,Arson,Arson,928,6484366,14.311345164662203
LOS ANGELES,Assault Offenses,Aggravated Assault,18368,6484366,283.26593532814155
LOS ANGELES,Assault Offenses,Intimidation,6491,6484366,100.10230761187755
LOS ANGELES,Assault Offenses,Simple Assault,34980,6484366,539.4513511421162
LOS ANGELES,Bribery,Bribery,2,6484366,0.030843416303151305
LOS ANGELES,Burglary/Breaking & Entering,Burglary/Breaking & Entering,21188,6484366,326.7551523155849
LOS ANGELES,Counterfeiting/Forgery,Counterfeiting/Forgery,2334,6484366,35.99426682577757
LOS ANGELES,Destruction/Damage/Vandalism of Property,Destruction/Damage/Vandalism of Property,30406,6484366,468.91245805680927
LOS ANGELES,Drug/Narcotic Offenses,Drug Equipment Violations,8875,6484366,136.8676598452339
LOS ANGELES,Drug/Narcotic Offenses,Drug/Narcotic Violations,10520,6484366,162.23636975457586
LOS ANGELES,Embezzlement,Embezzlement,1007,6484366,15.52966010863668
LOS ANGELES,Extortion/Blackmail,Extortion/Blackmail,608,6484366,9.376398556157996
LOS ANGELES,Fraud Offenses,Credit Card/Automated Teller Machine Fraud,1361,6484366,20.98894479429446
LOS ANGELES,Fraud Offenses,False Pretenses/Swindle/Confidence Game,5126,6484366,79.05167598497678
LOS ANGELES,Fraud Offenses,Hacking/Computer Invasion,71,6484366,1.0949412787618713
LOS ANGELES,Fraud Offenses,Identity Theft,3989,6484366,61.51719381663527
LOS ANGELES,Fraud Offenses,Impersonation,1182,6484366,18.22845903516242
LOS ANGELES,Fraud Offenses,Welfare Fraud,2,6484366,0.030843416303151305
LOS ANGELES,Fraud Offenses,Wire Fraud,1,6484366,0.015421708151575652
LOS ANGELES,Gambling Offenses,Betting/Wagering,10,6484366,0.15421708151575653
LOS ANGELES,Gambling Offenses,Gambling Equipment Violation,2,6484366,0.030843416303151305
LOS ANGELES,Gambling Offenses,Operating/Promoting/Assisting Gambling,18,6484366,0.2775907467283617
LOS ANGELES,Homicide Offenses,Justifiable Homicide,8,6484366,0.12337366521260522
LOS ANGELES,Homicide Offenses,Murder and Nonnegligent Manslaughter,291,6484366,4.487717072108515
LOS ANGELES,Homicide Offenses,Negligent Manslaughter,26,6484366,0.40096441194096694
LOS ANGELES,Human Trafficking,"Human Trafficking, Commercial Sex Acts",86,6484366,1.326266901035506
LOS ANGELES,Human Trafficking,"Human Trafficking, Involuntary Servitude",46,6484366,0.7093985749724799
LOS ANGELES,Kidnapping/Abduction,Kidnapping/Abduction,914,6484366,14.095441250540146
LOS ANGELES,Larceny/Theft Offenses,All Other Larceny,16858,6484366,259.97915601926235
LOS ANGELES,Larceny/Theft Offenses,Pocket-picking,1255,6484366,19.35424373022744
LOS ANGELES,Larceny/Theft Offenses,Purse-snatching,337,6484366,5.197115647080994
LOS ANGELES,Larceny/Theft Offenses,Shoplifting,16888,6484366,260.4418072638096
LOS ANGELES,Larceny/Theft Offenses,Theft From Building,4322,6484366,66.65262263110996
LOS ANGELES,Larceny/Theft Offenses,Theft From Coin-Operated Machine or Device,51,6484366,0.7865071157303583
LOS ANGELES,Larceny/Theft Offenses,Theft From Motor Vehicle,16357,6484366,252.25288023532295
LOS ANGELES,Larceny/Theft Offenses,Theft of Motor Vehicle Parts or Accessories,5916,6484366,91.23482542472155
LOS ANGELES,Motor Vehicle Theft,Motor Vehicle Theft,16305,6484366,251.45095141144097
LOS ANGELES,Pornography/Obscene Material,Pornography/Obscene Material,273,6484366,4.210126325380153
LOS ANGELES,Prostitution Offenses,Assisting or Promoting Prostitution,39,6484366,0.6014466179114504
LOS ANGELES,Prostitution Offenses,Prostitution,192,6484366,2.960967965102525
LOS ANGELES,Prostitution Offenses,Purchasing Prostitution,68,6484366,1.0486761543071443
LOS ANGELES,Robbery,Robbery,9660,6484366,148.9737007442208
LOS ANGELES,Sex Offenses,Criminal Sexual Contact,1659,6484366,25.584613823464004
LOS ANGELES,Sex Offenses,Rape,1300,6484366,20.048220597048346
LOS ANGELES,Sex Offenses,Sexual Assault With An Object,259,6484366,3.9942224112580935
LOS ANGELES,Sex Offenses,Sodomy,453,6484366,6.986033792663771
LOS ANGELES,"Sex Offenses, Non-forcible",Statutory Rape,188,6484366,2.899281132496222
LOS ANGELES,Stolen Property Offenses,Stolen Property Offenses,2659,6484366,41.006321975039654
LOS ANGELES,Weapon Law Violations,Weapon Law Violations,5514,6484366,85.03529874778815
MADERA,Animal Cruelty,Animal Cruelty,11,167805,6.555227794165847
MADERA,Arson,Arson,74,167805,44.098805160752065
MADERA,Assault Offenses,Aggravated Assault,489,167805,291.40967194064535
MADERA,Assault Offenses,Intimidation,210,167805,125.1452578886207
MADERA,Assault Offenses,Simple Assault,1161,167805,691.8744971842317
MADERA,Burglary/Breaking & Entering,Burglary/Breaking & Entering,181,167805,107.86329370400168
MADERA,Counterfeiting/Forgery,Counterfeiting/Forgery,83,167805,49.46217335597867
MADERA,Destruction/Damage/Vandalism of Property,Destruction/Damage/Vandalism of Property,1130,167805,673.4006734006733
MADERA,Drug/Narcotic Offenses,Drug Equipment Violations,626,167805,373.0520544679837
MADERA,Drug/Narcotic Offenses,Drug/Narcotic Violations,603,167805,359.34566908018235
MADERA,Embezzlement,Embezzlement,21,167805,12.514525788862073
MADERA,Extortion/Blackmail,Extortion/Blackmail,7,167805,4.1715085962873575
MADERA,Fraud Offenses,Credit Card/Automated Teller Machine Fraud,16,167805,9.534876791513959
MADERA,Fraud Offenses,False Pretenses/Swindle/Confidence Game,156,167805,92.9650487172611
MADERA,Fraud Offenses,Hacking/Computer Invasion,3,167805,1.7877893984088673
MADERA,Fraud Offenses,Identity Theft,77,167805,45.88659455916093
MADERA,Fraud Offenses,Impersonation,112,167805,66.74413754059772
MADERA,Homicide Offenses,Murder and Nonnegligent Manslaughter,4,167805,2.3837191978784897
MADERA,Homicide Offenses,Negligent Manslaughter,1,167805,0.5959297994696224
MADERA,Human Trafficking,"Human Trafficking, Commercial Sex Acts",1,167805,0.5959297994696224
MADERA,Kidnapping/Abduction,Kidnapping/Abduction,93,167805,55.42147135067489
MADERA,Larceny/Theft Offenses,All Other Larceny,901,167805,536.9327493221298
MADERA,Larceny/Theft Offenses,Pocket-picking,3,167805,1.7877893984088673
MADERA,Larceny/Theft Offenses,Purse-snatching,4,167805,2.3837191978784897
MADERA,Larceny/Theft Offenses,Shoplifting,232,167805,138.2557134769524
MADERA,Larceny/Theft Offenses,Theft From Building,111,167805,66.14820774112809
MADERA,Larceny/Theft Offenses,Theft From Coin-Operated Machine or Device,4,167805,2.3837191978784897
MADERA,Larceny/Theft Offenses,Theft From Motor Vehicle,310,167805,184.73823783558296
MADERA,Larceny/Theft Offenses,Theft of Motor Vehicle Parts or Accessories,66,167805,39.33136676499508
MADERA,Motor Vehicle Theft,Motor Vehicle Theft,387,167805,230.62483239474392
MADERA,Pornography/Obscene Material,Pornography/Obscene Material,44,167805,26.22091117666339
MADERA,Robbery,Robbery,79,167805,47.07845415810017
MADERA,Sex Offenses,Criminal Sexual Contact,80,167805,47.6743839575698
MADERA,Sex Offenses,Rape,52,167805,30.988349572420372
MADERA,Sex Offenses,Sexual Assault With An Object,7,167805,4.1715085962873575
MADERA,Sex Offenses,Sodomy,14,167805,8.343017192574715
MADERA,"Sex Offenses, Non-forcible",Statutory Rape,19,167805,11.322666189922828
MADERA,Stolen Property Offenses,Stolen Property Offenses,103,167805,61.38076934537112
MADERA,Weapon Law Violations,Weapon Law Violations,318,167805,189.50567623133995
MARIN,Animal Cruelty,Animal Cruelty,1,154633,0.646692491253484
MARIN,Arson,Arson,43,154633,27.80777712389981
MARIN,Assault Offenses,Aggravated Assault,292,154633,188.83420744601733
MARIN,Assault Offenses,Intimidation,186,154633,120.28480337314804
MARIN,Assault Offenses,Simple Assault,738,154633,477.25905854507124
MARIN,Burglary/Breaking & Entering,Burglary/Breaking & Entering,276,154633,178.4871275859616
MARIN,Counterfeiting/Forgery,Counterfeiting/Forgery,106,154633,68.54940407286931
MARIN,Destruction/Damage/Vandalism of Property,Destruction/Damage/Vandalism of Property,784,154633,507.0069131427315
MARIN,Drug/Narcotic Offenses,Drug Equipment Violations,354,154633,228.92914190373335
MARIN,Drug/Narcotic Offenses,Drug/Narcotic Violations,599,154633,387.36880226083696
MARIN,Embezzlement,Embezzlement,43,154633,27.80777712389981
MARIN,Extortion/Blackmail,Extortion/Blackmail,11,154633,7.113617403788324
MARIN,Fraud Offenses,Credit Card/Automated Teller Machine Fraud,68,154633,43.975089405236915
MARIN,Fraud Offenses,False Pretenses/Swindle/Confidence Game,210,154633,135.80542316323164
MARIN,Fraud Offenses,Hacking/Computer Invasion,5,154633,3.23346245626742
MARIN,Fraud Offenses,Identity Theft,216,154633,139.68557811075254
MARIN,Fraud Offenses,Impersonation,83,154633,53.675476774039176
MARIN,Homicide Offenses,Murder and Nonnegligent Manslaughter,1,154633,0.646692491253484
MARIN,Kidnapping/Abduction,Kidnapping/Abduction,55,154633,35.568087018941625
MARIN,Larceny/Theft Offenses,All Other Larceny,860,154633,556.1555424779963
MARIN,Larceny/Theft Offenses,Pocket-picking,29,154633,18.754082246351036
MARIN,Larceny/Theft Offenses,Purse-snatching,32,154633,20.69415972011149
MARIN,Larceny/Theft Offenses,Shoplifting,653,154633,422.29019678852507
MARIN,Larceny/Theft Offenses,Theft From Building,141,154633,91.18364126674125
MARIN,Larceny/Theft Offenses,Theft From Coin-Operated Machine or Device,5,154633,3.23346245626742
MARIN,Larceny/Theft Offenses,Theft From Motor Vehicle,464,154633,300.0653159416166
MARIN,Larceny/Theft Offenses,Theft of Motor Vehicle Parts or Accessories,99,154633,64.02255663409493
MARIN,Motor Vehicle Theft,Motor Vehicle Theft,437,154633,282.6046186777725
MARIN,Pornography/Obscene Material,Pornography/Obscene Material,41,154633,26.514392141392847
MARIN,Prostitution Offenses,Assisting or Promoting Prostitution,1,154633,0.646692491253484
MARIN,Prostitution Offenses,Prostitution,1,154633,0.646692491253484
MARIN,Prostitution Offenses,Purchasing Prostitution,1,154633,0.646692491253484
MARIN,Robbery,Robbery,127,154633,82.12994638919247
MARIN,Sex Offenses,Criminal Sexual Contact,40,154633,25.86769965013936
MARIN,Sex Offenses,Rape,47,154633,30.39454708891375
MARIN,Sex Offenses,Sexual Assault With An Object,4,154633,2.586769965013936
MARIN,Sex Offenses,Sodomy,7,154633,4.526847438774388
MARIN,"Sex Offenses, Non-forcible",Statutory Rape,9,154633,5.820232421281357
MARIN,Stolen Property Offenses,Stolen Property Offenses,74,154633,47.85524435275782
MARIN,Weapon Law Violations,Weapon Law Violations,134,154633,86.65679382796687
MARIPOSA,Animal Cruelty,Animal Cruelty,1,17130,5.837711617046118
MARIPOSA,Arson,Arson,15,17130,87.56567425569177
MARIPOSA,Assault Offenses,Aggravated Assault,70,17130,408.63981319322824
MARIPOSA,Assault Offenses,Intimidation,43,17130,251.0215995329831
MARIPOSA,Assault Offenses,Simple Assault,120,17130,700.5253940455342
MARIPOSA,Burglary/Breaking & Entering,Burglary/Breaking & Entering,58,17130,338.58727378867485
MARIPOSA,Counterfeiting/Forgery,Counterfeiting/Forgery,14,17130,81.72796263864565
MARIPOSA,Destruction/Damage/Vandalism of Property,Destruction/Damage/Vandalism of Property,75,17130,437.82837127845886
MARIPOSA,Drug/Narcotic Offenses,Drug Equipment Violations,93,17130,542.9071803852889
MARIPOSA,Drug/Narcotic Offenses,Drug/Narcotic Violations,192,17130,1120.8406304728546
MARIPOSA,Embezzlement,Embezzlement,1,17130,5.837711617046118
MARIPOSA,Fraud Offenses,Credit Card/Automated Teller Machine Fraud,7,17130,40.863981319322825
MARIPOSA,Fraud Offenses,False Pretenses/Swindle/Confidence Game,29,17130,169.29363689433742
MARIPOSA,Fraud Offenses,Identity Theft,9,17130,52.53940455341507
MARIPOSA,Fraud Offenses,Impersonation,9,17130,52.53940455341507
MARIPOSA,Kidnapping/Abduction,Kidnapping/Abduction,20,17130,116.75423234092236
MARIPOSA,Larceny/Theft Offenses,All Other Larceny,68,17130,396.964389959136
MARIPOSA,Larceny/Theft Offenses,Pocket-picking,1,17130,5.837711617046118
MARIPOSA,Larceny/Theft Offenses,Purse-snatching,1,17130,5.837711617046118
MARIPOSA,Larceny/Theft Offenses,Shoplifting,13,17130,75.89025102159952
MARIPOSA,Larceny/Theft Offenses,Theft From Building,26,17130,151.78050204319905
MARIPOSA,Larceny/Theft Offenses,Theft From Motor Vehicle,9,17130,52.53940455341507
MARIPOSA,Larceny/Theft Offenses,Theft of Motor Vehicle Parts or Accessories,5,17130,29.18855808523059
MARIPOSA,Motor Vehicle Theft,Motor Vehicle Theft,16,17130,93.40338587273789
MARIPOSA,Pornography/Obscene Material,Pornography/Obscene Material,17,17130,99.241097489784
MARIPOSA,Robbery,Robbery,2,17130,11.675423234092236
MARIPOSA,Sex Offenses,Criminal Sexual Contact,10,17130,58.37711617046118
MARIPOSA,Sex Offenses,Rape,6,17130,35.02626970227671
MARIPOSA,Sex Offenses,Sodomy,2,17130,11.675423234092236
MARIPOSA,Stolen Property Offenses,Stolen Property Offenses,5,17130,29.18855808523059
MARIPOSA,Weapon Law Violations,Weapon Law Violations,32,17130,186.80677174547577
MENDOCINO,Animal Cruelty,Animal Cruelty,7,89823,7.793104216069381
MENDOCINO,Arson,Arson,38,89823,42.30542288723378
MENDOCINO,Assault Offenses,Aggravated Assault,223,89823,248.26603431192456
MENDOCINO,Assault Offenses,Intimidation,89,89823,99.08375360431071
MENDOCINO,Assault Offenses,Simple Assault,541,89823,602.2956258419335
MENDOCINO,Bribery,Bribery,2,89823,2.2266012045912515
MENDOCINO,Burglary/Breaking & Entering,Burglary/Breaking & Entering,58,89823,64.57143493314629
MENDOCINO,Counterfeiting/Forgery,Counterfeiting/Forgery,46,89823,51.211827705598786
MENDOCINO,Destruction/Damage/Vandalism of Property,Destruction/Damage/Vandalism of Property,375,89823,417.48772586085965
MENDOCINO,Drug/Narcotic Offenses,Drug Equipment Violations,451,89823,502.09857163532723
MENDOCINO,Drug/Narcotic Offenses,Drug/Narcotic Violations,598,89823,665.7537601727843
MENDOCINO,Embezzlement,Embezzlement,6,89823,6.679803613773756
MENDOCINO,Extortion/Blackmail,Extortion/Blackmail,1,89823,1.1133006022956258
MENDOCINO,Fraud Offenses,Credit Card/Automated Teller Machine Fraud,11,89823,12.246306625251883
MENDOCINO,Fraud Offenses,False Pretenses/Swindle/Confidence Game,68,89823,75.70444095610256
MENDOCINO,Fraud Offenses,Identity Theft,6,89823,6.679803613773756
MENDOCINO,Fraud Offenses,Impersonation,28,89823,31.172416864277523
MENDOCINO,Homicide Offenses,Murder and Nonnegligent Manslaughter,4,89823,4.453202409182503
MENDOCINO,Homicide Offenses,Negligent Manslaughter,2,89823,2.2266012045912515
MENDOCINO,Kidnapping/Abduction,Kidnapping/Abduction,50,89823,55.665030114781295
MENDOCINO,Larceny/Theft Offenses,All Other Larceny,88,89823,97.97045300201506
MENDOCINO,Larceny/Theft Offenses,Pocket-picking,5,89823,5.566503011478129
MENDOCINO,Larceny/Theft Offenses,Purse-snatching,1,89823,1.1133006022956258
MENDOCINO,Larceny/Theft Offenses,Shoplifting,204,89823,227.11332286830768
MENDOCINO,Larceny/Theft Offenses,Theft From Building,27,89823,30.0591162619819
MENDOCINO,Larceny/Theft Offenses,Theft From Coin-Operated Machine or Device,1,89823,1.1133006022956258
MENDOCINO,Larceny/Theft Offenses,Theft From Motor Vehicle,31,89823,34.5123186711644
MENDOCINO,Larceny/Theft Offenses,Theft of Motor Vehicle Parts or Accessories,20,89823,22.266012045912515
MENDOCINO,Motor Vehicle Theft,Motor Vehicle Theft,164,89823,182.58129877648264
MENDOCINO,Pornography/Obscene Material,Pornography/Obscene Material,24,89823,26.719214455095024
MENDOCINO,Prostitution Offenses,Prostitution,1,89823,1.1133006022956258
MENDOCINO,Robbery,Robbery,33,89823,36.73891987575565
MENDOCINO,Sex Offenses,Criminal Sexual Contact,34,89823,37.85222047805128
MENDOCINO,Sex Offenses,Rape,24,89823,26.719214455095024
MENDOCINO,Sex Offenses,Sexual Assault With An Object,2,89823,2.2266012045912515
MENDOCINO,Sex Offenses,Sodomy,6,89823,6.679803613773756
MENDOCINO,"Sex Offenses, Non-forcible",Statutory Rape,6,89823,6.679803613773756
MENDOCINO,Stolen Property Offenses,Stolen Property Offenses,76,89823,84.61084577446756
MENDOCINO,Weapon Law Violations,Weapon Law Violations,193,89823,214.8670162430558
MERCED,Animal Cruelty,Animal Cruelty,34,300226,11.324801982506512
MERCED,Arson,Arson,116,300226,38.63755970502221
MERCED,Assault Offenses,Aggravated Assault,947,300226,315.42904345393134
MERCED,Assault Offenses,Intimidation,510,300226,169.87202973759767
MERCED,Assault Offenses,Simple Assault,2579,300226,859.019538614244
MERCED,Burglary/Breaking & Entering,Burglary/Breaking & Entering,1125,300226,374.71771265646544
MERCED,Counterfeiting/Forgery,Counterfeiting/Forgery,205,300226,68.28189430628926
MERCED,Destruction/Damage/Vandalism of Property,Destruction/Damage/Vandalism of Property,2596,300226,864.6819396054972
MERCED,Drug/Narcotic Offenses,Drug Equipment Violations,514,300226,171.20435938259843
MERCED,Drug/Narcotic Offenses,Drug/Narcotic Violations,717,300226,238.8200888663873
MERCED,Embezzlement,Embezzlement,132,300226,43.96687828502528
MERCED,Extortion/Blackmail,Extortion/Blackmail,27,300226,8.993225103755172
MERCED,Fraud Offenses,Credit Card/Automated Teller Machine Fraud,169,300226,56.29092750128237
MERCED,Fraud Offenses,False Pretenses/Swindle/Confidence Game,362,300226,120.57583287256932
MERCED,Fraud Offenses,Hacking/Computer Invasion,5,300226,1.6654120562509578
MERCED,Fraud Offenses,Identity Theft,122,300226,40.636054172523366
MERCED,Fraud Offenses,Impersonation,54,300226,17.986450207510345
MERCED,Gambling Offenses,Operating/Promoting/Assisting Gambling,1,300226,0.3330824112501915
MERCED,Homicide Offenses,Murder and Nonnegligent Manslaughter,14,300226,4.663153757502681
MERCED,Homicide Offenses,Negligent Manslaughter,1,300226,0.3330824112501915
MERCED,Human Trafficking,"Human Trafficking, Commercial Sex Acts",2,300226,0.666164822500383
MERCED,Kidnapping/Abduction,Kidnapping/Abduction,137,300226,45.63229034127624
MERCED,Larceny/Theft Offenses,All Other Larceny,1512,300226,503.62060581028953
MERCED,Larceny/Theft Offenses,Pocket-picking,18,300226,5.995483402503448
MERCED,Larceny/Theft Offenses,Purse-snatching,8,300226,2.664659290001532
MERCED,Larceny/Theft Offenses,Shoplifting,1266,300226,421.6823326427425
MERCED,Larceny/Theft Offenses,Theft From Building,242,300226,80.60594352254634
MERCED,Larceny/Theft Offenses,Theft From Coin-Operated Machine or Device,14,300226,4.663153757502681
MERCED,Larceny/Theft Offenses,Theft From Motor Vehicle,771,300226,256.8065390738977
MERCED,Larceny/Theft Offenses,Theft of Motor Vehicle Parts or Accessories,276,300226,91.93074550505285
MERCED,Motor Vehicle Theft,Motor Vehicle Theft,1092,300226,363.72599308520915
MERCED,Pornography/Obscene Material,Pornography/Obscene Material,61,300226,20.318027086261683
MERCED,Prostitution Offenses,Assisting or Promoting Prostitution,2,300226,0.666164822500383
MERCED,Prostitution Offenses,Prostitution,3,300226,0.9992472337505746
MERCED,Robbery,Robbery,262,300226,87.26759174755017
MERCED,Sex Offenses,Criminal Sexual Contact,156,300226,51.96085615502987
MERCED,Sex Offenses,Rape,118,300226,39.303724527522604
MERCED,Sex Offenses,Sexual Assault With An Object,37,300226,12.324049216257086
MERCED,Sex Offenses,Sodomy,46,300226,15.321790917508809
MERCED,"Sex Offenses, Non-forcible",Statutory Rape,27,300226,8.993225103755172
MERCED,Stolen Property Offenses,Stolen Property Offenses,246,300226,81.93827316754712
MERCED,Weapon Law Violations,Weapon Law Violations,541,300226,180.1975844863536
MODOC,Animal Cruelty,Animal Cruelty,5,8580,58.27505827505828
MODOC,Arson,Arson,2,8580,23.31002331002331
MODOC,Assault Offenses,Aggravated Assault,51,8580,594.4055944055943
MODOC,Assault Offenses,Intimidation,22,8580,256.4102564102564
MODOC,Assault Offenses,Simple Assault,72,8580,839.1608391608391
MODOC,Burglary/Breaking & Entering,Burglary/Breaking & Entering,25,8580,291.3752913752914
MODOC,Counterfeiting/Forgery,Counterfeiting/Forgery,4,8580,46.62004662004662
MODOC,Destruction/Damage/Vandalism of Property,Destruction/Damage/Vandalism of Property,38,8580,442.89044289044296
MODOC,Drug/Narcotic Offenses,Drug Equipment Violations,37,8580,431.23543123543124
MODOC,Drug/Narcotic Offenses,Drug/Narcotic Violations,49,8580,571.0955710955711
MODOC,Embezzlement,Embezzlement,3,8580,34.96503496503497
MODOC,Fraud Offenses,Credit Card/Automated Teller Machine Fraud,2,8580,23.31002331002331
MODOC,Fraud Offenses,False Pretenses/Swindle/Confidence Game,3,8580,34.96503496503497
MODOC,Fraud Offenses,Impersonation,1,8580,11.655011655011656
MODOC,Homicide Offenses,Murder and Nonnegligent Manslaughter,2,8580,23.31002331002331
MODOC,Kidnapping/Abduction,Kidnapping/Abduction,13,8580,151.5151515151515
MODOC,Larceny/Theft Offenses,All Other Larceny,8,8580,93.24009324009324
MODOC,Larceny/Theft Offenses,Shoplifting,2,8580,23.31002331002331
MODOC,Larceny/Theft Offenses,Theft From Building,10,8580,116.55011655011656
MODOC,Larceny/Theft Offenses,Theft From Motor Vehicle,4,8580,46.62004662004662
MODOC,Motor Vehicle Theft,Motor Vehicle Theft,2,8580,23.31002331002331
MODOC,Pornography/Obscene Material,Pornography/Obscene Material,2,8580,23.31002331002331
MODOC,Robbery,Robbery,2,8580,23.31002331002331
MODOC,Sex Offenses,Criminal Sexual Contact,3,8580,34.96503496503497
MODOC,Sex Offenses,Rape,3,8580,34.96503496503497
MODOC,Sex Offenses,Sexual Assault With An Object,1,8580,11.655011655011656
MODOC,Sex Offenses,Sodomy,1,8580,11.655011655011656
MODOC,Stolen Property Offenses,Stolen Property Offenses,7,8580,81.58508158508158
MODOC,Weapon Law Violations,Weapon Law Violations,31,8580,361.3053613053613
MONO,Animal Cruelty,Animal Cruelty,3,13227,22.680880018144705
MONO,Arson,Arson,3,13227,22.680880018144705
MONO,Assault Offenses,Aggravated Assault,40,13227,302.41173357526276
MONO,Assault Offenses,Intimidation,19,13227,143.6455734482498
MONO,Assault Offenses,Simple Assault,84,13227,635.0646405080518
MONO,Burglary/Breaking & Entering,Burglary/Breaking & Entering,9,13227,68.04264005443412
MONO,Counterfeiting/Forgery,Counterfeiting/Forgery,11,13227,83.16322673319725
MONO,Destruction/Damage/Vandalism of Property,Destruction/Damage/Vandalism of Property,48,13227,362.8940802903153
MONO,Drug/Narcotic Offenses,Drug Equipment Violations,30,13227,226.80880018144705
MONO,Drug/Narcotic Offenses,Drug/Narcotic Violations,38,13227,287.2911468964996
MONO,Embezzlement,Embezzlement,5,13227,37.801466696907845
MONO,Extortion/Blackmail,Extortion/Blackmail,1,13227,7.560293339381567
MONO,Fraud Offenses,Credit Card/Automated Teller Machine Fraud,1,13227,7.560293339381567
MONO,Fraud Offenses,False Pretenses/Swindle/Confidence Game,18,13227,136.08528010886823
MONO,Fraud Offenses,Identity Theft,3,13227,22.680880018144705
MONO,Fraud Offenses,Impersonation,2,13227,15.120586678763134
MONO,Fraud Offenses,Welfare Fraud,2,13227,15.120586678763134
MONO,Kidnapping/Abduction,Kidnapping/Abduction,6,13227,45.36176003628941
MONO,Larceny/Theft Offenses,All Other Larceny,58,13227,438.49701368413093
MONO,Larceny/Theft Offenses,Pocket-picking,1,13227,7.560293339381567
MONO,Larceny/Theft Offenses,Shoplifting,13,13227,98.28381341196038
MONO,Larceny/Theft Offenses,Theft From Building,13,13227,98.28381341196038
MONO,Larceny/Theft Offenses,Theft From Motor Vehicle,13,13227,98.28381341196038
MONO,Larceny/Theft Offenses,Theft of Motor Vehicle Parts or Accessories,6,13227,45.36176003628941
MONO,Motor Vehicle Theft,Motor Vehicle Theft,52,13227,393.1352536478415
MONO,Pornography/Obscene Material,Pornography/Obscene Material,5,13227,37.801466696907845
MONO,Robbery,Robbery,1,13227,7.560293339381567
MONO,Sex Offenses,Criminal Sexual Contact,4,13227,30.241173357526268
MONO,Sex Offenses,Rape,6,13227,45.36176003628941
MONO,Sex Offenses,Sexual Assault With An Object,1,13227,7.560293339381567
MONO,Sex Offenses,Sodomy,2,13227,15.120586678763134
MONO,Stolen Property Offenses,Stolen Property Offenses,12,13227,90.72352007257882
MONO,Weapon Law Violations,Weapon Law Violations,22,13227,166.3264534663945
MONTEREY,Animal Cruelty,Animal Cruelty,20,435264,4.594912512865755
MONTEREY,Arson,Arson,85,435264,19.52837817967946
MONTEREY,Assault Offenses,Aggravated Assault,1121,435264,257.54484634612555
MONTEREY,Assault Offenses,Intimidation,595,435264,136.69864725775622
MONTEREY,Assault Offenses,Simple Assault,2335,435264,536.4560358770769
MONTEREY,Burglary/Breaking & Entering,Burglary/Breaking & Entering,646,435264,148.4156741655639
MONTEREY,Counterfeiting/Forgery,Counterfeiting/Forgery,226,435264,51.92251139538303
MONTEREY,Destruction/Damage/Vandalism of Property,Destruction/Damage/Vandalism of Property,1899,435264,436.28694309660347
MONTEREY,Drug/Narcotic Offenses,Drug Equipment Violations,1023,435264,235.02977503308338
MONTEREY,Drug/Narcotic Offenses,Drug/Narcotic Violations,1325,435264,304.41295397735627
MONTEREY,Embezzlement,Embezzlement,37,435264,8.500588148801647
MONTEREY,Extortion/Blackmail,Extortion/Blackmail,43,435264,9.879061902661373
MONTEREY,Fraud Offenses,Credit Card/Automated Teller Machine Fraud,123,435264,28.258711954124394
MONTEREY,Fraud Offenses,False Pretenses/Swindle/Confidence Game,407,435264,93.50646963681811
MONTEREY,Fraud Offenses,Hacking/Computer Invasion,13,435264,2.9866931333627407
MONTEREY,Fraud Offenses,Identity Theft,149,435264,34.23209822084987
MONTEREY,Fraud Offenses,Impersonation,159,435264,36.52955447728275
MONTEREY,Gambling Offenses,Betting/Wagering,1,435264,0.22974562564328777
MONTEREY,Gambling Offenses,Gambling Equipment Violation,1,435264,0.22974562564328777
MONTEREY,Homicide Offenses,Murder and Nonnegligent Manslaughter,8,435264,1.8379650051463021
MONTEREY,Homicide Offenses,Negligent Manslaughter,8,435264,1.8379650051463021
MONTEREY,Human Trafficking,"Human Trafficking, Commercial Sex Acts",4,435264,0.9189825025731511
MONTEREY,Human Trafficking,"Human Trafficking, Involuntary Servitude",3,435264,0.6892368769298632
MONTEREY,Kidnapping/Abduction,Kidnapping/Abduction,265,435264,60.88259079547125
MONTEREY,Larceny/Theft Offenses,All Other Larceny,1210,435264,277.9922070283782
MONTEREY,Larceny/Theft Offenses,Pocket-picking,48,435264,11.027790030877812
MONTEREY,Larceny/Theft Offenses,Purse-snatching,37,435264,8.500588148801647
MONTEREY,Larceny/Theft Offenses,Shoplifting,1375,435264,315.9002352595207
MONTEREY,Larceny/Theft Offenses,Theft From Building,292,435264,67.08572268784002
MONTEREY,Larceny/Theft Offenses,Theft From Coin-Operated Machine or Device,6,435264,1.3784737538597265
MONTEREY,Larceny/Theft Offenses,Theft From Motor Vehicle,866,435264,198.95971180708716
