,UNITID,EFLEVEL,EFTOTAL
24790,198491,34,917
24791,198507,34,1516
24792,198516,34,4725
24793,198534,34,7646
24794,198543,34,4686
24795,198552,34,5741
24796,198561,34,1425
24797,198570,34,2336
24798,198598,34,448
24799,198613,34,646
24800,198622,34,6381
24801,198640,34,447
24802,198668,34,612
24803,198677,34,26
24804,198695,34,3502
24805,198710,34,826
24806,198729,34,605
24807,198756,34,764
24808,198774,34,2047
24809,198808,34,618
24810,198817,34,980
24811,198835,34,971
24812,198844,34,45
24813,198862,34,529
24814,198871,34,147
24815,198899,34,677
24816,198905,34,234
24817,198914,34,285
24818,198923,34,451
24819,198950,34,963
24820,198969,34,1081
24821,198978,34,137
24822,198987,34,1349
24823,199005,34,18
24824,199023,34,850
24825,199032,34,549
24826,199069,34,1477
24827,199078,34,133
24828,199087,34,902
24829,199102,34,9170
24830,199111,34,2160
24831,199120,34,15857
24832,199139,34,19066
24833,199148,34,11235
24834,199157,34,3935
24835,199184,34,681
24836,199193,34,20661
24837,199209,34,919
24838,199218,34,11475
24839,199263,34,208
24840,199272,34,502
24841,199281,34,4478
24842,199306,34,459
24843,199324,34,590
24844,199333,34,3982
24845,199412,34,963
24846,199421,34,875
24847,199449,34,1013
24848,199458,34,115
24849,199467,34,229
24850,199476,34,1215
24851,199485,34,787
24852,199494,34,3137
24853,199582,34,604
24854,199607,34,234
24855,199625,34,706
24856,199634,34,1842
24857,199643,34,653
24858,199689,34,164
24859,199698,34,577
24860,199722,34,702
24861,199731,34,1119
24862,199740,34,1097
24863,199759,34,389
24864,199768,34,1025
24865,199786,34,1917
24866,199795,34,339
24867,199838,34,1297
24868,199847,34,4086
24869,199856,34,14999
24870,199865,34,524
24871,199883,34,134
24872,199892,34,1617
24873,199908,34,1086
24874,199926,34,1399
24875,199953,34,709
24876,199962,34,1754
24877,199971,34,34
24878,199980,34,5
24879,199999,34,3361
24880,200004,34,7764
24881,200013,34,43
24882,200022,34,1849
24883,200059,34,880
24884,200086,34,117
24885,200110,34,16
24886,200156,34,700
24887,200192,34,383
24888,200208,34,230
24889,200217,34,1721
24890,200226,34,614
24891,200253,34,1707
24892,200280,34,7530
24893,200305,34,1019
24894,200314,34,311
24895,200332,34,7353
24896,200341,34,395
24897,200466,34,187
24898,200484,34,98
24899,200527,34,461
24900,200554,34,426
24901,200572,34,724
24902,200590,34,165
24903,200785,34,291
24904,200800,34,7920
24905,200846,34,356
24906,200873,34,42
24907,201034,34,352
24908,201061,34,197
24909,201098,34,10
24910,201104,34,1731
24911,201131,34,41
24912,201140,34,28
24913,201159,34,89
24914,201177,34,189
24915,201195,34,2043
24916,201283,34,335
24917,201371,34,405
24918,201432,34,521
24919,201441,34,9141
24920,201469,34,449
24921,201478,34,162
24922,201496,34,214
24923,201539,34,70
24924,201548,34,1296
24925,201645,34,4564
24926,201654,34,2798
24927,201672,34,1243
24928,201681,34,1
24929,201690,34,2838
24930,201803,34,29
24931,201821,34,674
24932,201867,34,101
24933,201885,34,22172
24934,201928,34,4406
24935,201946,34,2046
24936,201955,34,2621
24937,201964,34,633
24938,201973,34,2732
24939,202046,34,438
24940,202073,34,149
24941,202134,34,7485
24942,202152,34,68
24943,202170,34,702
24944,202222,34,12846
24945,202356,34,9907
24946,202435,34,70
24947,202453,34,27
24948,202480,34,6195
24949,202514,34,320
24950,202523,34,1762
24951,202648,34,1023
24952,202657,34,253
24953,202763,34,1627
24954,202806,34,4880
24955,202888,34,40
24956,202903,34,223
24957,202912,34,423
24958,202949,34,65
24959,202985,34,18
24960,203030,34,28
24961,203085,34,598
24962,203128,34,500
24963,203146,34,38
24964,203155,34,1176
24965,203234,34,39
24966,203289,34,24
24967,203331,34,12552
24968,203368,34,1672
24969,203386,34,2876
24970,203438,34,67
24971,203447,34,1194
24972,203456,34,673
24973,203465,34,2258
24974,203474,34,1478
24975,203483,34,1298
24976,203492,34,991
24977,203517,34,14856
24978,203526,34,1336
24979,203535,34,1298
24980,203544,34,508
24981,203580,34,491
24982,203599,34,2399
24983,203614,34,341
24984,203678,34,1109
24985,203720,34,114
24986,203739,34,14
24987,203748,34,4170
24988,203757,34,519
24989,203775,34,558
24990,203845,34,721
24991,203881,34,947
24992,203942,34,18
24993,203960,34,924
24994,204006,34,1550
24995,204015,34,709
24996,204024,34,12424
24997,204121,34,40
24998,204158,34,48
24999,204176,34,547
25000,204185,34,1249
25001,204194,34,1068
25002,204200,34,777
25003,204255,34,461
25004,204264,34,1034
25005,204334,34,82
25006,204422,34,841
25007,204431,34,18
25008,204440,34,770
25009,204459,34,19
25010,204468,34,812
25011,204486,34,1695
25012,204501,34,2172
25013,204608,34,2
25014,204617,34,549
25015,204635,34,1799
25016,204662,34,205
25017,204671,34,393
25018,204680,34,382
25019,204699,34,504
25020,204705,34,895
25021,204714,34,77
25022,204723,34,170
25023,204769,34,62
25024,204778,34,18
25025,204796,34,36555
25026,204802,34,205
25027,204820,34,595
25028,204839,34,340
25029,204848,34,450
25030,204857,34,13865
25031,204866,34,402
25032,204884,34,142
25033,204893,34,23
25034,204909,34,1022
25035,204936,34,1536
25036,204945,34,3191
25037,204963,34,6
25038,204981,34,46
25039,205027,34,41
25040,205054,34,352
25041,205090,34,71
25042,205124,34,39
25043,205142,34,116
25044,205179,34,435
25045,205203,34,603
25046,205391,34,123
25047,205443,34,1665
25048,205470,34,9078
25049,205841,34,4435
25050,205887,34,391
25051,205957,34,2101
25052,205966,34,538
25053,206011,34,745
25054,206039,34,17
25055,206048,34,1434
25056,206084,34,8127
25057,206154,34,13
25058,206172,34,3
25059,206181,34,153
25060,206321,34,92
25061,206349,34,516
25062,206437,34,958
25063,206446,34,827
25064,206491,34,398
25065,206507,34,662
25066,206525,34,886
25067,206589,34,1424
25068,206604,34,4857
25069,206613,34,732
25070,206622,34,3494
25071,206695,34,5731
25072,206817,34,71
25073,206835,34,468
25074,206862,34,1094
25075,206905,34,18
25076,206914,34,2058
25077,206923,34,982
25078,206932,34,365
25079,206941,34,8238
25080,206996,34,1086
25081,207041,34,1787
25082,207050,34,684
25083,207069,34,660
25084,207087,34,21
25085,207102,34,68
25086,207157,34,207
25087,207209,34,1254
25088,207236,34,1285
25089,207254,34,613
25090,207263,34,3970
25091,207281,34,1251
25092,207290,34,900
25093,207306,34,1128
25094,207324,34,1574
25095,207342,34,1143
25096,207351,34,804
25097,207388,34,16143
25098,207397,34,2713
25099,207403,34,864
25100,207449,34,7621
25101,207458,34,1058
25102,207500,34,16298
25103,207564,34,1461
25104,207582,34,2469
25105,207661,34,2110
25106,207670,34,3179
25107,207704,34,131
25108,207722,34,624
25109,207740,34,767
25110,207786,34,1
25111,207847,34,2501
25112,207856,34,252
25113,207865,34,2735
25114,207935,34,8125
25115,207962,34,670
25116,207971,34,1853
25117,208035,34,558
25118,208044,34,26
25119,208053,34,64
25120,208275,34,712
25121,208318,34,2834
25122,208390,34,4643
25123,208406,34,3138
25124,208415,34,375
25125,208433,34,48
25126,208479,34,92
25127,208512,34,501
25128,208637,34,210
25129,208646,34,1934
25130,208725,34,35
25131,208822,34,1902
25132,208859,34,4
25133,209038,34,3839
25134,209056,34,1614
25135,209065,34,1297
25136,209074,34,3763
25137,209083,34,52
25138,209153,34,2
25139,209205,34,27
25140,209241,34,26
25141,209250,34,2250
25142,209287,34,275
25143,209296,34,28
25144,209409,34,450
25145,209490,34,788
25146,209506,34,2480
25147,209542,34,24868
25148,209551,34,14726
25149,209603,34,293
25150,209612,34,1156
25151,209667,34,5
25152,209676,34,10
25153,209694,34,5
25154,209700,34,166
25155,209719,34,31
25156,209746,34,14246
25157,209807,34,12039
25158,209825,34,2375
25159,209922,34,1057
25160,209940,34,2422
25161,210146,34,2254
25162,210155,34,749
25163,210234,34,738
25164,210270,34,1313
25165,210304,34,318
25166,210331,34,496
25167,210401,34,1021
25168,210429,34,2562
25169,210492,34,198
25170,210571,34,948
25171,210599,34,671
25172,210605,34,6657
25173,210669,34,926
25174,210711,34,46
25175,210739,34,1669
25176,210748,34,63
25177,210775,34,1628
25178,210784,34,115
25179,210809,34,3963
25180,211006,34,334
25181,211024,34,265
25182,211079,34,786
25183,211088,34,1379
25184,211273,34,985
25185,211291,34,2788
25186,211307,34,3882
25187,211316,34,76
25188,211334,34,5
25189,211343,34,1321
25190,211352,34,569
25191,211431,34,1110
25192,211440,34,5479
25193,211468,34,702
25194,211477,34,627
25195,211556,34,920
25196,211583,34,751
25197,211608,34,494
25198,211635,34,102
25199,211802,34,85
25200,211893,34,81
25201,211927,34,5458
25202,211981,34,1159
25203,212009,34,1632
25204,212045,34,97
25205,212054,34,10627
25206,212106,34,3739
25207,212115,34,3212
25208,212133,34,1475
25209,212197,34,1286
25210,212230,34,15
25211,212267,34,53
25212,212276,34,37
25213,212294,34,42
25214,212300,34,22
25215,212328,34,76
25216,212337,34,44
25217,212355,34,86
25218,212382,34,77
25219,212391,34,34
25220,212434,34,132
25221,212577,34,1351
25222,212601,34,1848
25223,212656,34,738
25224,212674,34,1605
25225,212753,34,60
25226,212771,34,158
25227,212805,34,1664
25228,212832,34,957
25229,212869,34,725
25230,212878,34,8169
25231,212911,34,1048
25232,212975,34,77
25233,212984,34,1829
25234,213011,34,984
25235,213020,34,4868
25236,213163,34,303
25237,213181,34,234
25238,213233,34,317
25239,213251,34,785
25240,213303,34,679
25241,213321,34,1123
25242,213330,34,8
25243,213349,34,4754
25244,213358,34,614
25245,213367,34,1501
25246,213376,34,1393
25247,213385,34,2049
25248,213400,34,1332
25249,213455,34,128
25250,213473,34,78
25251,213491,34,6
25252,213507,34,1190
25253,213525,34,3144
25254,213534,34,290
25255,213543,34,4272
25256,213570,34,344
25257,213589,34,262
25258,213598,34,1161
25259,213622,34,85
25260,213659,34,2438
25261,213668,34,756
25262,213774,34,343
25263,213826,34,1399
25264,213914,34,154
25265,213932,34,144
25266,213987,34,1637
25267,213996,34,1722
25268,214023,34,9
25269,214041,34,4435
25270,214069,34,1224
25271,214111,34,5496
25272,214148,34,282
25273,214157,34,1455
25274,214166,34,799
25275,214175,34,1350
25276,214272,34,1205
25277,214290,34,386
25278,214379,34,6085
25279,214476,34,10
25280,214528,34,197
25281,214582,34,392
25282,214591,34,2306
25283,214625,34,298
25284,214634,34,188
25285,214643,34,248
25286,214652,34,584
25287,214670,34,619
25288,214689,34,1553
25289,214698,34,326
25290,214704,34,1296
25291,214713,34,2944
25292,214731,34,776
25293,214740,34,218
25294,214759,34,298
25295,214768,34,308
25296,214777,34,32822
25297,214786,34,236
25298,214795,34,414
25299,214801,34,2165
25300,214810,34,460
25301,214829,34,483
25302,214883,34,768
25303,214892,34,181
25304,214944,34,319
25305,214971,34,81
25306,215008,34,52
25307,215044,34,67
25308,215053,34,217
25309,215062,34,8353
25310,215105,34,814
25311,215114,34,522
25312,215239,34,8431
25313,215266,34,670
25314,215275,34,934
25315,215284,34,1460
25316,215293,34,15640
25317,215309,34,15
25318,215381,34,396
25319,215390,34,340
25320,215415,34,603
25321,215442,34,1801
25322,215479,34,55
25323,215530,34,22
25324,215585,34,2443
25325,215594,34,250
25326,215637,34,85
25327,215655,34,2100
25328,215682,34,235
25329,215691,34,365
25330,215743,34,1146
25331,215770,34,3546
25332,215798,34,971
25333,215886,34,27
25334,215929,34,2561
25335,215947,34,1262
25336,215974,34,554
25337,215983,34,37
25338,215992,34,70
25339,216010,34,3083
25340,216038,34,5191
25341,216047,34,29
25342,216074,34,138
25343,216083,34,162
25344,216162,34,340
25345,216223,34,32
25346,216278,34,1542
25347,216287,34,1212
25348,216296,34,759
25349,216311,34,86
25350,216339,34,17486
25351,216357,34,554
25352,216366,34,2926
25353,216436,34,81
25354,216445,34,68
25355,216454,34,60
25356,216524,34,1072
25357,216542,34,374
25358,216551,34,50
25359,216579,34,30
25360,216597,34,5256
25361,216630,34,39
25362,216667,34,840
25363,216694,34,745
25364,216746,34,31
25365,216764,34,10980
25366,216773,34,126
25367,216807,34,741
25368,216825,34,2080
25369,216852,34,1871
25370,216931,34,1380
25371,216940,34,193
25372,217013,34,546
25373,217040,34,25
25374,217059,34,2382
25375,217077,34,313
25376,217156,34,5578
25377,217165,34,2288
25378,217235,34,2857
25379,217305,34,1219
25380,217323,34,328
25381,217402,34,2973
25382,217420,34,3817
25383,217475,34,8434
25384,217484,34,10533
25385,217493,34,1586
25386,217518,34,2935
25387,217536,34,1550
25388,217581,34,74
25389,217606,34,82
25390,217615,34,1349
25391,217624,34,465
25392,217633,34,2231
25393,217688,34,1991
25394,217712,34,1271
25395,217721,34,1234
25396,217749,34,1660
25397,217776,34,612
25398,217794,34,35
25399,217819,34,7729
25400,217828,34,20
25401,217837,34,561
25402,217864,34,1963
25403,217873,34,1270
25404,217882,34,18284
25405,217891,34,46
25406,217907,34,635
25407,217925,34,574
25408,217934,34,1041
25409,217961,34,620
25410,217989,34,367
25411,217998,34,520
25412,218025,34,2062
25413,218061,34,2008
25414,218070,34,1702
25415,218113,34,6791
25416,218140,34,4727
25417,218159,34,107
25418,218195,34,105
25419,218229,34,2538
25420,218238,34,1180
25421,218335,34,281
25422,218353,34,5601
25423,218399,34,295
25424,218414,34,992
25425,218441,34,1281
25426,218487,34,1185
25427,218520,34,3035
25428,218539,34,597
25429,218645,34,2189
25430,218654,34,1455
25431,218663,34,20794
25432,218672,34,308
25433,218681,34,133
25434,218690,34,353
25435,218706,34,143
25436,218724,34,7134
25437,218733,34,1678
25438,218742,34,3334
25439,218821,34,584
25440,218830,34,3852
25441,218858,34,1736
25442,218885,34,2951
25443,218894,34,8627
25444,218919,34,331
25445,218955,34,299
25446,218964,34,2557
25447,218973,34,1363
25448,218991,34,2753
25449,219000,34,1362
25450,219037,34,30
25451,219046,34,1446
25452,219082,34,1577
25453,219091,34,477
25454,219125,34,64
25455,219143,34,1075
25456,219189,34,525
25457,219198,34,539
25458,219204,34,748
25459,219240,34,32
25460,219259,34,920
25461,219277,34,1037
25462,219347,34,1546
25463,219356,34,6524
25464,219374,34,502
25465,219383,34,948
25466,219392,34,27
25467,219408,34,161
25468,219426,34,1040
25469,219453,34,124
25470,219471,34,3872
25471,219480,34,532
25472,219505,34,44
25473,219587,34,41
25474,219596,34,319
25475,219602,34,5720
25476,219639,34,630
25477,219709,34,5637
25478,219718,34,1269
25479,219790,34,621
25480,219806,34,1007
25481,219824,34,3398
25482,219833,34,753
25483,219851,34,41
25484,219879,34,1266
25485,219888,34,2431
25486,219903,34,69
25487,219949,34,1381
25488,219976,34,2310
25489,219994,34,483
25490,220057,34,1400
25491,220075,34,7666
25492,220118,34,206
25493,220127,34,381
25494,220163,34,24
25495,220181,34,630
25496,220206,34,174
25497,220215,34,975
25498,220251,34,200
25499,220279,34,167
25500,220321,34,245
25501,220394,34,157
25502,220400,34,1536
25503,220464,34,142
25504,220473,34,522
25505,220491,34,183
25506,220516,34,809
25507,220552,34,5597
25508,220598,34,612
25509,220604,34,412
25510,220613,34,2159
25511,220631,34,1119
25512,220640,34,266
25513,220701,34,642
25514,220710,34,711
25515,220756,34,79
25516,220765,34,258
25517,220853,34,847
25518,220862,34,11054
25519,220978,34,12989
25520,221050,34,463
25521,221096,34,2479
25522,221102,34,475
25523,221148,34,802
25524,221184,34,3635
25525,221236,34,476
25526,221281,34,156
25527,221333,34,207
25528,221351,34,1448
25529,221397,34,2201
25530,221430,34,258
25531,221485,34,3904
25532,221494,34,291
25533,221519,34,1149
25534,221582,34,125
25535,221591,34,277
25536,221607,34,214
25537,221616,34,405
25538,221625,34,565
25539,221643,34,4324
25540,221661,34,1915
25541,221731,34,664
25542,221740,34,7497
25543,221759,34,22069
25544,221768,34,3482
25545,221829,34,227
25546,221838,34,4728
25547,221847,34,6507
25548,221892,34,1322
25549,221908,34,3130
25550,221953,34,687
25551,221971,34,1308
25552,221999,34,5521
25553,222053,34,3411
25554,222062,34,2338
25555,222105,34,224
25556,222178,34,2267
25557,222567,34,2861
25558,222576,34,5856
25559,222628,34,110
25560,222822,34,1635
25561,222831,34,4073
25562,222877,34,171
25563,222886,34,130
25564,222983,34,829
25565,222992,34,21259
25566,223056,34,7
25567,223083,34,524
25568,223117,34,46
25569,223232,34,11690
25570,223320,34,1132
25571,223427,34,10420
25572,223463,34,148
25573,223472,34,167
25574,223506,34,2231
25575,223816,34,4536
25576,223852,34,46
25577,223898,34,1839
25578,223922,34,786
25579,224004,34,1156
25580,224013,34,3
25581,224110,34,4336
25582,224147,34,5740
25583,224156,34,276
25584,224226,34,1947
25585,224244,34,183
25586,224271,34,445
25587,224323,34,1055
25588,224350,34,8189
25589,224527,34,988
25590,224545,34,1486
25591,224554,34,7145
25592,224615,34,33649
25593,224642,34,19154
25594,224660,34,542
25595,224679,34,844
25596,224758,34,14
25597,224828,34,31
25598,224891,34,429
25599,224961,34,1202
25600,225043,34,1
25601,225070,34,2253
25602,225201,34,677
25603,225247,34,919
25604,225308,34,2886
25605,225371,34,1766
25606,225399,34,2048
25607,225414,34,5644
25608,225423,34,29811
25609,225432,34,11321
25610,225502,34,2457
25611,225511,34,31523
25612,225520,34,1180
25613,225548,34,507
25614,225575,34,805
25615,225627,34,3478
25616,225876,34,99
25617,225885,34,579
25618,225991,34,61
25619,226019,34,2182
25620,226091,34,6390
25621,226107,34,1114
25622,226116,34,983
25623,226134,34,3490
25624,226152,34,5120
25625,226204,34,3599
25626,226231,34,1167
25627,226277,34,864
25628,226383,34,926
25629,226408,34,2529
25630,226471,34,2134
25631,226578,34,3899
25632,226587,34,790
25633,226675,34,333
25634,226806,34,4142
25635,226833,34,3237
25636,226860,34,19
25637,226879,34,167
25638,226903,34,877
25639,227058,34,90
25640,227146,34,2874
25641,227182,34,36792
25642,227216,34,26754
25643,227225,34,1494
25644,227298,34,78
25645,227304,34,3136
25646,227313,34,151
25647,227322,34,177
25648,227331,34,820
25649,227368,34,21392
25650,227377,34,2500
25651,227386,34,1023
25652,227401,34,1725
25653,227429,34,443
25654,227526,34,6415
25655,227687,34,569
25656,227748,34,247
25657,227757,34,3441
25658,227845,34,2070
25659,227854,34,8387
25660,227863,34,2154
25661,227881,34,14537
25662,227924,34,12479
25663,227979,34,16602
25664,228042,34,746
25665,228088,34,19
25666,228149,34,1381
25667,228158,34,4890
25668,228185,34,18
25669,228200,34,90
