yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
10022024,1002,2024,CA0070300,CA0070300,,N,N,,I,CLAYTON,CLAYTON PD,Clayton,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,10655,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,9,0,9,2,2,4,1.0,1.2,2021-01-01,2021-01-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,CONTRA COSTA,"San Francisco-Oakland-Fremont, CA",Y,Y,Y
10032024,1003,2024,CA0070400,CA0070400,,N,N,,I,CONCORD,CONCORD PD,Concord,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,121341,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,118,11,129,20,47,67,1.1,1.6,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,CONTRA COSTA,"San Francisco-Oakland-Fremont, CA",Y,Y,Y
10042024,1004,2024,CA0070500,CA0070500,,N,N,,I,EL CERRITO,EL CERRITO PD,El Cerrito,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,25424,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,29,3,32,4,6,10,1.3,1.7,2021-01-01,2021-08-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,CONTRA COSTA,"San Francisco-Oakland-Fremont, CA",Y,Y,Y
10052024,1005,2024,CA0070600,CA0070600,,N,N,,I,HERCULES,HERCULES PD,Hercules,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,26739,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,24,1,25,4,3,7,1.0,1.2,2021-01-01,2022-04-01,2022-06-01,2022-06-01,2022-06-01,2022-06-01,N,CONTRA COSTA,"San Francisco-Oakland-Fremont, CA",Y,Y,Y
10062024,1006,2024,CA0070700,CA0070700,,N,N,,I,PINOLE,PINOLE PD,Pinole,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,18310,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,18,2,20,6,14,20,1.3,2.2,2021-01-01,2022-04-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,CONTRA COSTA,"San Francisco-Oakland-Fremont, CA",Y,Y,Y
10072024,1007,2024,CA0070800,CA0070800,,N,N,,I,PITTSBURG,PITTSBURG PD,Pittsburg,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,75621,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,62,4,66,14,18,32,1.0,1.3,2021-01-01,2022-06-01,2022-09-01,2022-09-01,2022-09-01,2022-09-01,N,CONTRA COSTA,"San Francisco-Oakland-Fremont, CA",Y,Y,Y
10082024,1008,2024,CA0070900,CA0070900,,N,N,,I,PLEASANT HILL,PLEASANT HILL PD,Pleasant Hill,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,33539,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,30,2,32,6,13,19,1.1,1.5,2021-01-01,2022-03-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,CONTRA COSTA,"San Francisco-Oakland-Fremont, CA",Y,Y,Y
10092024,1009,2024,CA0071000,CA0071000,,N,N,,I,RICHMOND,RICHMOND PD,Richmond,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,113418,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,71,22,93,21,41,62,0.8,1.4,2021-01-01,2021-01-01,2022-06-01,2022-06-01,2022-06-01,2022-06-01,N,CONTRA COSTA,"San Francisco-Oakland-Fremont, CA",Y,Y,Y
10102024,1010,2024,CA0071100,CA0071100,,N,N,,I,SAN PABLO,SAN PABLO PD,San Pablo,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,30974,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,54,6,60,5,17,22,1.9,2.6,2021-01-01,2022-04-01,2022-08-01,2022-08-01,2022-08-01,2022-08-01,N,CONTRA COSTA,"San Francisco-Oakland-Fremont, CA",Y,Y,Y
10112024,1011,2024,CA0071200,CA0071200,,N,N,,I,WALNUT CREEK,WALNUT CREEK PD,Walnut Creek,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,68808,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,65,8,73,10,29,39,1.1,1.6,2021-01-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,CONTRA COSTA,"San Francisco-Oakland-Fremont, CA",Y,Y,Y
10122024,1012,2024,CA0071300,CA0071300,,N,N,,I,KENSINGTON,KENSINGTON PD,Kensington,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,5398,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,9,0,9,0,0,0,1.7,1.7,2021-01-01,2021-09-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,CONTRA COSTA,"San Francisco-Oakland-Fremont, CA",Y,Y,Y
10132024,1013,2024,CA0071400,CA0071400,,N,N,,I,MARTINEZ,MARTINEZ PD,Martinez,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,36132,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,22,3,25,7,12,19,0.8,1.2,2021-01-01,2022-06-01,2022-06-01,2022-06-01,2022-06-01,2022-06-01,N,CONTRA COSTA,"San Francisco-Oakland-Fremont, CA",Y,Y,Y
10142024,1014,2024,CA0071500,CA0071500,,N,N,,I,LAFAYETTE,LAFAYETTE PD,Lafayette,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,24934,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,N,,,,,,,,,2021-01-01,2022-06-01,2022-06-01,2022-06-01,2022-06-01,2022-06-01,N,CONTRA COSTA,"San Francisco-Oakland-Fremont, CA",Y,Y,Y
10152024,1015,2024,CA0071600,CA0071600,,N,N,,I,MORAGA,MORAGA PD,Moraga,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,16438,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,10,0,10,2,1,3,0.7,0.8,2021-01-01,2021-01-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,CONTRA COSTA,"San Francisco-Oakland-Fremont, CA",Y,Y,Y
10172024,1017,2024,CA0071800,CA0071800,,N,N,,I,SF BART: CONTRA COSTA CO,SF BAY RAP TRANSIT SEC CONTRA COSTA CO OAKLAND,San Francisco Bay Area Rapid Transit:,Contra Costa County,A,6,California,CA,CA,9,Pacific,4,West,Region IV,Other,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2024-12-01,2025-03-01,2025-03-01,2025-03-01,2025-03-01,N,CONTRA COSTA,"San Francisco-Oakland-Fremont, CA",Y,Y,Y
10212024,1021,2024,CA007230X,CA0072300,,N,N,,I,DANVILLE,WEST CONTRA COSTA UNIFIED SCHOOL DIST,Danville,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,42814,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,N,,,,,,,,,2021-01-01,2022-06-01,2022-09-01,2022-09-01,2022-09-01,2022-09-01,N,CONTRA COSTA,"San Francisco-Oakland-Fremont, CA",Y,Y,Y
10242024,1024,2024,CA007260X,CA0072600,,N,N,,I,ORINDA,ORINDA,Orinda,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,19314,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,N,,,,,,,,,2021-01-01,2022-06-01,2022-06-01,2022-06-01,2022-06-01,2022-06-01,N,CONTRA COSTA,"San Francisco-Oakland-Fremont, CA",Y,Y,Y
10262024,1026,2024,CA007340X,CA0073400,,N,N,,I,OAKLEY,OAKLEY,Oakley,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,46548,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,35,6,41,1,6,7,0.8,1.0,2021-01-01,2022-06-01,2022-06-01,2022-06-01,2022-06-01,2022-06-01,N,CONTRA COSTA,"San Francisco-Oakland-Fremont, CA",Y,Y,Y
10292024,1029,2024,CA0080000,CA0080000,,N,N,,I,DEL NORTE,DEL NORTE CO SO CRESCENT CITY,Del Norte,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,County,21353,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,11,11,22,7,17,24,0.8,2.2,2021-01-01,2024-10-01,2024-10-01,2024-10-01,2024-10-01,2024-10-01,N,DEL NORTE,Not Specified,Y,Y,Y
10302024,1030,2024,CA0080100,CA0080100,,N,N,,I,CRESCENT CITY,CRESCENT CITY PD,Crescent City,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,5339,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,0,12,2,1,3,2.6,2.8,2021-01-01,2022-04-01,2023-03-01,2023-03-01,2023-03-01,2023-03-01,N,DEL NORTE,Not Specified,Y,Y,Y
10322024,1032,2024,CA0090000,CA0090000,,N,N,,I,EL DORADO,EL DORADO CO SO PLACERVILLE,El Dorado,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,County,164075,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,19,9A,"MSA counties 100,000 or over",9,MSA Counties,Y,19,,Y,159,93,252,11,85,96,1.0,2.1,2021-01-01,2021-02-01,2021-02-01,2021-02-01,2021-02-01,2021-02-01,N,EL DORADO,"Sacramento-Roseville-Folsom, CA",Y,Y,Y
10332024,1033,2024,CA0090100,CA0090100,,N,N,,I,PLACERVILLE,PLACERVILLE PD,Placerville,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,10632,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,15,0,15,3,8,11,1.7,2.4,2021-01-01,2021-02-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,EL DORADO,"Sacramento-Roseville-Folsom, CA",Y,Y,Y
10342024,1034,2024,CA0090200,CA0090200,,N,N,,I,SOUTH LAKE TAHOE,SOUTH LAKE TAHOE PD,South Lake Tahoe,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,21005,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,37,5,42,4,20,24,2.0,3.1,2021-01-01,2022-09-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,EL DORADO,"Sacramento-Roseville-Folsom, CA",Y,Y,Y
10402024,1040,2024,CA0100100,CA0100100,,N,N,,I,CLOVIS,CLOVIS PD,Clovis,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,127560,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,96,18,114,20,49,69,0.9,1.4,2021-01-01,2022-01-01,2022-09-01,2022-09-01,2022-09-01,2022-09-01,N,FRESNO,"Fresno, CA",Y,Y,Y
10442024,1044,2024,CA0100500,CA0100500,,N,N,,I,FRESNO,FRESNO PD,Fresno,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,546722,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,4,1B,"Cities from 500,000 thru 999,999",1,"All cities 250,000 or over",Y,4,,Y,739,132,871,113,243,356,1.6,2.2,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,FRESNO,"Fresno, CA",Y,Y,Y
10572024,1057,2024,CA0101900,CA0101900,,N,N,,I,CALIFORNIA DEPARTMENT OF FORESTRY AND FIRE PROTECTION: FRESNO-KINGS,SPT FRESNO,California Department of Forestry and Fire Protection: ,Fresno-Kings,A,6,California,CA,CA,9,Pacific,4,West,Region IV,Other State Agency,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,,,,,,,0,0,2021-01-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,FRESNO,"Fresno, CA",Y,Y,Y
10612024,1061,2024,CA0109700,CA0109700,,N,N,,I,CA ST UN: FRESNO,FRESNO STATE COLLEGE PD FRESNO,California State University:,Fresno,A,6,California,CA,CA,9,Pacific,4,West,Region IV,University or College,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,20,0,20,6,7,13,0,0,2021-01-01,2022-08-01,2022-11-01,2022-11-01,2022-11-01,2022-11-01,N,FRESNO,"Fresno, CA",Y,Y,Y
10652024,1065,2024,CA0110000,CA0110000,,N,N,,I,GLENN,GLENN CO SO WILLOWS,Glenn,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,County,20265,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,24,8,32,1,27,28,1.2,3.0,2021-01-01,2021-01-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,GLENN,Not Specified,Y,Y,Y
10702024,1070,2024,CA0120000,CA0120000,,N,N,,I,HUMBOLDT,HUMBOLDT CO SO EUREKA,Humboldt,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,County,73950,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,150,17,167,29,45,74,2.4,3.3,2021-01-01,2022-04-01,2022-04-01,2022-04-01,2022-04-01,2022-04-01,N,HUMBOLDT,Not Specified,Y,Y,Y
10712024,1071,2024,CA0120100,CA0120100,,N,N,,I,ARCATA,ARCATA PD,Arcata,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,19107,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,23,1,24,4,13,17,1.4,2.1,2021-01-01,2022-03-01,2022-08-01,2022-08-01,2022-08-01,2022-08-01,N,HUMBOLDT,Not Specified,Y,Y,Y
10732024,1073,2024,CA0120300,CA0120300,,N,N,,I,EUREKA,EUREKA PD,Eureka,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,25485,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,34,8,42,4,24,28,1.5,2.7,2021-01-01,2022-11-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,HUMBOLDT,Not Specified,Y,Y,Y
10742024,1074,2024,CA0120400,CA0120400,,N,N,,I,FERNDALE,FERNDALE PD,Ferndale,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,1386,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,0,0,0,3.6,3.6,2021-01-01,2021-11-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,HUMBOLDT,Not Specified,Y,Y,Y
10752024,1075,2024,CA0120500,CA0120500,,N,N,,I,FORTUNA,FORTUNA PD,Fortuna,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,12216,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,17,0,17,2,0,2,1.6,1.6,2021-01-01,2021-11-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,HUMBOLDT,Not Specified,Y,Y,Y
10772024,1077,2024,CA0120700,CA0120700,,N,N,,I,RIO DELL,RIO DELL PD,Rio Dell,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,3283,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,2,2,4,1,0,1,0.9,1.5,2021-01-01,2021-11-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,HUMBOLDT,Not Specified,Y,Y,Y
10782024,1078,2024,CA0120800,CA0120800,,N,N,,I,CALIFORNIA STATE POLYTECHNIC UNIVERSITY: HUMBOLDT,HUMBOLDT STATE UNIVERSITY PD ARCATA,California State Polytechnic University:,Humboldt,A,6,California,CA,CA,9,Pacific,4,West,Region IV,University or College,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,1,6,7,0,0,2021-01-01,2022-08-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,N,HUMBOLDT,Not Specified,Y,Y,Y
10812024,1081,2024,CA0121100,CA0121100,,N,N,,I,CSP: N COAST REDWOODS,DEPT OF PARKS & REC KLAMATH DIST EUREKA,California State Parks:,North Coast Redwoods,A,6,California,CA,CA,9,Pacific,4,West,Region IV,Other State Agency,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,N,,,,,,,0,0,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,HUMBOLDT,Not Specified,Y,Y,Y
10832024,1083,2024,CA0130000,CA0130000,,N,N,,I,IMPERIAL,IMPERIAL CO SO EL CENTRO,Imperial,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,County,36337,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,170,22,192,22,61,83,5.3,7.6,2021-01-01,2022-05-01,2022-05-01,2022-05-01,2022-05-01,2022-05-01,N,IMPERIAL,"El Centro, CA",Y,Y,Y
10842024,1084,2024,CA0130100,CA0130100,,N,N,,I,BRAWLEY,BRAWLEY PD,Brawley,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,28311,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,31,5,36,3,14,17,1.2,1.9,2021-01-01,2022-05-01,2023-02-01,2023-02-01,2023-02-01,2023-02-01,N,IMPERIAL,"El Centro, CA",Y,Y,Y
10852024,1085,2024,CA0130200,CA0130200,,N,N,,I,CALEXICO,CALEXICO PD,Calexico,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,38106,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,19,3,22,4,11,15,0.6,1.0,2021-01-01,2022-05-01,2022-08-01,2022-08-01,2022-08-01,2022-08-01,N,IMPERIAL,"El Centro, CA",Y,Y,Y
10862024,1086,2024,CA0130300,CA0130300,,N,N,,I,CALIPATRIA,CALIPATRIA PD,Calipatria,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,6020,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,3,0,3,1,0,1,0.7,0.7,2021-01-01,2024-01-01,2024-01-01,2024-01-01,2024-01-01,2024-01-01,N,IMPERIAL,"El Centro, CA",Y,Y,Y
10872024,1087,2024,CA0130400,CA0130400,,N,N,,I,EL CENTRO,EL CENTRO PD,El Centro,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,43550,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,38,4,42,7,20,27,1.0,1.6,2021-01-01,2022-05-01,2022-08-01,2022-08-01,2022-08-01,2022-08-01,N,IMPERIAL,"El Centro, CA",Y,Y,Y
10882024,1088,2024,CA0130500,CA0130500,,N,N,,I,HOLTVILLE,HOLTVILLE PD,Holtville,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,5541,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2021-01-01,2022-05-01,2022-08-01,2022-08-01,2022-08-01,2022-08-01,N,IMPERIAL,"El Centro, CA",Y,Y,Y
10892024,1089,2024,CA0130600,CA0130600,,N,N,,I,IMPERIAL,IMPERIAL PD,Imperial,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,21980,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,17,2,19,6,4,10,1.0,1.3,2021-01-01,2022-05-01,2022-08-01,2022-08-01,2022-08-01,2022-08-01,N,IMPERIAL,"El Centro, CA",Y,Y,Y
10952024,1095,2024,CA0140000,CA0140000,,N,N,,I,INYO,INYO CO SO INDEPENDENCE,Inyo,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,County,14963,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,30,19,49,3,22,25,2.2,4.9,2021-01-01,2022-12-01,2023-02-01,2023-02-01,2023-02-01,2023-02-01,N,INYO,Not Specified,Y,Y,Y
10962024,1096,2024,CA0140100,CA0140100,,N,N,,I,BISHOP,BISHOP PD,Bishop,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,3715,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,10,1,11,2,4,6,3.2,4.6,2021-01-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,N,INYO,Not Specified,Y,Y,Y
11012024,1101,2024,CA0150200,CA0150200,,N,N,,I,BAKERSFIELD,BAKERSFIELD PD,Bakersfield,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,416120,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,5,1C,"Cities from 250,000 thru 499,999",1,"All cities 250,000 or over",Y,5,,Y,404,31,435,60,178,238,1.1,1.6,2021-01-01,2022-09-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,KERN,"Bakersfield-Delano, CA",Y,Y,Y
11022024,1102,2024,CA0150300,CA0150300,,N,N,,I,DELANO,DELANO PD,Delano,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,52061,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,41,3,44,6,19,25,0.9,1.3,2021-01-01,2021-12-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,KERN,"Bakersfield-Delano, CA",Y,Y,Y
11042024,1104,2024,CA0150500,CA0150500,,N,N,,I,MCFARLAND,MCFARLAND PD,McFarland,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,14008,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,14,1,15,2,5,7,1.1,1.6,2021-01-01,2022-08-01,2022-08-01,2022-08-01,2022-08-01,2022-08-01,N,KERN,"Bakersfield-Delano, CA",Y,Y,Y
11052024,1105,2024,CA0150600,CA0150600,,N,N,,I,RIDGECREST,RIDGECREST PD,Ridgecrest,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,28110,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,27,6,33,4,14,18,1.1,1.8,2021-01-01,2021-12-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,KERN,"Bakersfield-Delano, CA",Y,Y,Y
11062024,1106,2024,CA0150700,CA0150700,,N,N,,I,SHAFTER,SHAFTER PD,Shafter,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,22570,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,22,5,27,7,9,16,1.3,1.9,2021-01-01,2022-07-01,2022-09-01,2022-09-01,2022-09-01,2022-09-01,N,KERN,"Bakersfield-Delano, CA",Y,Y,Y
11072024,1107,2024,CA0150800,CA0150800,,N,N,,I,TAFT,TAFT PD,Taft,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,6801,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,0,12,1,6,7,1.9,2.8,2021-01-01,2022-08-01,2022-10-01,2022-10-01,2022-10-01,2022-10-01,N,KERN,"Bakersfield-Delano, CA",Y,Y,Y
